timestamp,session_id,user_id,track_id,filename,action,duration,justification,details
2026-01-29T20:23:02.676165,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,e06a4b92-b4cb-58a1-9280-07df6289b87e,"E - Estelle, Kanye West.mp3",play,0,,
2026-01-29T20:23:03.974813,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,acad2806-8ddf-58da-aa11-75042d2f1502,"Step Out - Raf Saperra, Ikky.mp3",play,0,,
2026-01-29T20:23:05.195546,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,a463edbb-18ae-503c-913f-8b8902f170dc,"Chal Koromsale - Amrit Tanti, Jyotika Baruah.mp3",play,0,,
2026-01-29T20:23:06.341548,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,4a9ed893-312f-50f9-9f49-70e6a8c50b35,Bandana - Shubh.mp3,play,0,,
2026-01-29T20:23:07.809563,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,13619224-52c0-53f2-b08e-fbf623064431,"Jabili Nene (Rewind) - Arpita Mukherjee, Avishek Majumder.mp3",play,0,,
2026-01-29T20:23:08.992557,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,53c06e84-8142-5bea-b409-3f99348ee30f,"Punjabi Mashup - Arjun, Badshah, Bohemia, Diljit Dosanjh, Fateh, Gippy Grewal, Girik Aman, Gupz Sehra, Guru Randhawa, Hans Raj Hans.mp3",play,0,,
2026-01-29T20:23:14.750442,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,0aee4b2e-70ec-583e-be69-916431593009,Raja Bhimsen Ro Lal - Pila Re Pila - Sanju Sharma.mp3,play,0,,
2026-01-29T20:23:15.778871,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,9dbd7f61-b7c9-5027-ba69-020062423006,Milne Hai Mujhse Aayi (From _Aashiqui 2_) - Arijit Singh.mp3,play,0,,
2026-01-29T20:23:17.276327,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,f0e67ab2-fc31-5b49-acb3-1fa8b0e5a8c0,"Phulmoni - Amrit Tanti, Jyotika Baruah.mp3",play,0,,
2026-01-29T20:23:18.611040,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,c2477754-a5cd-537b-a11c-3126661faac1,"Good Life - Kanye West, T-Pain.mp3",play,0,,
2026-01-29T20:23:19.892357,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,dab5f432-04eb-5ce2-879f-8b68dfcc63a4,Fly Away - Tones And I.mp3,play,0,,
2026-01-29T20:23:21.041365,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,bcef1de6-4211-5730-b074-41248330a55e,"Teri Meri Kahaani - Palak Muchhal, Manoj Yadav, Arijit Singh.mp3",play,0,,
2026-01-29T20:23:22.195566,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,3cbf2916-aed3-5c51-bf3b-75c5d9db4bcb,"Can't Find Me - Leo Grewal, Yo Yo Honey Singh.mp3",play,0,,
2026-01-29T20:23:23.351593,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,996b9f95-bb05-5786-a8e5-f5ded7e0d34e,Dupatta Tera Sat Rang Da - Surjit Bindrakhia.mp3,play,0,,
2026-01-29T20:23:24.730921,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,e20db9ac-6693-5f9a-9275-690b15f594e0,Hopelessly Devoted To You - Olivia Newton-John.mp3,play,0,,
2026-01-29T20:23:25.545489,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,9c25b40d-a08c-5480-bda8-e829b82df735,"Jhol - Acoustic - Maanu, Annural Khalid, Abdullah Siddiqui.mp3",play,0,,
2026-01-29T20:23:26.716665,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,b506b44f-e9da-5002-ab43-cde6e58624ef,"That Girl - Param, Manni Sandhu.mp3",play,0,,
2026-01-29T20:23:27.706484,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,3e362a2d-b272-5dbf-b646-35b9333f76c1,Ek Jawani Teri Ek Jawani Meri (From _Kachche Dhaage) [Lofi Mix - Instrumental] - Nusrat Fateh Ali Khan.mp3,play,0,,
2026-01-29T20:23:28.670699,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,e172cd5e-c799-59dd-a31d-6d68070b3ec7,"Ishq Nachaawe - Reprise Version - From _Kho Gaye Hum Kahan_ - Rashmeet Kaur, Dhrruv Yogi, Adarsh Gourav, Karan Kanchan.mp3",play,0,,
2026-01-29T20:23:30.485279,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,9fbf5ad8-0c1c-55b3-93ab-d64d7274ceb3,"Kaise Manaye - Instrumental Version - Arpit Bala, Adil, Karan Kanchan, A.O.D..mp3",play,0,,
2026-01-29T20:23:31.008182,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,3eb3931e-ba28-543e-9905-04d71386af03,"Aaja Na - Teesri Duniya, toorjo dey.mp3",play,0,,
2026-01-29T20:23:32.696865,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,4d4c6e0e-14cd-5a9d-9c7b-0ad29b9be001,Has Has Batlave Sajan Mhane - Maina Rao.mp3,play,0,,
2026-01-29T20:23:33.395797,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,98f39ef3-79ac-5cf4-aab9-1b1d4ae672fc,Sada Kapode - Pousali Banerjee.mp3,play,0,,
2026-01-29T20:23:34.106714,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,8503ae5b-265b-55a7-9990-dc34ea4f150c,Anyone For You (Tiger Lily) - George Ezra.mp3,play,0,,
2026-01-29T20:23:35.399815,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,78825289-e2bc-5cee-aa27-5aa4c7576f84,"1 Night (feat. Charli XCX) - Mura Masa, Charli xcx.mp3",play,0,,
2026-01-29T20:23:36.683645,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,0de013cc-7bd1-5d7a-a311-ef6876a24445,Tujhme Nahi Hai - Bharg.mp3,play,0,,
2026-01-29T20:23:37.731574,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,2fd1382e-97ee-5d7f-9926-ccdf799d128b,Sanun Nahar Wale Pool - Noor Jehan.mp3,play,0,,
2026-01-29T20:23:55.720980,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,e01376ae-0c86-5b26-a48c-f7d432917c45,AP Dhillon - Without Me.mp3,play,0,,
2026-01-29T20:23:59.076722,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,af9216b5-ab5e-551e-97ce-e9fbb0f62f6f,Dreams - 2004 Remaster - Fleetwood Mac.mp3,play,0,,
2026-01-29T20:24:00.850540,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,8e37e2b3-c9bd-50d7-acd4-754cc768b09c,Changa Mada Time - A Kay.mp3,play,0,,
2026-01-29T20:24:03.018007,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,f90187d8-8fac-5cef-b060-328ac1a904fc,"Jaane Na Tu (From _UR Debut_) - Bhoomi, Naaz, Saaheal.mp3",play,0,,
2026-01-29T20:24:07.650999,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,9d81a395-ebac-5a91-a920-63c48f661885,Jaani Tera Naa - Sunanda Sharma.mp3,play,0,,
2026-01-29T20:24:10.189487,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,430ca0b7-7519-503d-b159-dfe84580c950,So Hot You're Hurting My Feelings - Caroline Polachek.mp3,play,0,,
2026-01-29T20:24:11.434927,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,0048edb8-bc84-5d71-a28b-389177dda9dd,Malibu - Kim Petras.mp3,play,0,,
2026-01-29T20:24:13.348894,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,d19d23a0-e65c-5b44-90aa-de98f60eafba,Oopiri Thise Urithade Prema - Dilip Devagan.mp3,play,0,,
2026-01-29T20:24:14.587178,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,c760ea19-7352-5237-8d89-2f674bfcc9f0,"feel nothing - sufr, jaiyash, junedeath.mp3",play,0,,
2026-01-29T20:24:22.266395,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,4d6c5f6c-980a-53c8-981e-b37050c660df,"chaandni - sufr, Adil.mp3",play,0,,
2026-01-29T20:24:29.597240,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,26ec1327-f679-54ee-b4b1-aa82f726a18d,"fizaah, tu hai wahi - sufr.mp3",play,0,,
2026-01-29T20:24:37.925621,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,03402e16-c97d-5dfe-bef1-dc953aad1de9,"Oi Aapi - Kumar Tapan Rabha, Renu R Sutradhar.mp3",play,0,,
2026-01-29T20:24:39.694745,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,09aa51a4-cd38-5fed-b867-617862b2ebb6,Palat - Tera Hero Idhar Hai (From _Main Tera Hero_) - Arijit Singh.mp3,play,0,,
2026-01-29T20:24:41.231513,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,cc796822-46bb-5fe8-9659-0a799f38d8e8,"2 die 4 (feat. Charli XCX) - Addison Rae, Charli xcx.mp3",play,0,,
2026-01-29T20:24:42.400371,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,f9e3e71a-ef97-5d1e-858e-f80ffcabebb4,"By Moonlight - Prem Dhillon, MixSingh.mp3",play,0,,
2026-01-29T20:24:43.646146,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,88d1ec18-f79b-557c-bae6-4a13881125ad,All The Time - Kim Petras.mp3,play,0,,
2026-01-29T20:24:44.615338,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,202b6731-8821-5544-85c9-fdc9f2f79e25,"Tainu Khabar Nahi - From _Munjya_ - Sachin-Jigar, Arijit Singh.mp3",play,0,,
2026-01-29T20:24:45.760155,0d2d655f-7492-45b0-9baa-3183e65e9091,russhil,9bc2a0f8-6128-58dd-bb1c-111446634b61,Best Day Of My Life - American Authors.mp3,play,0,,
2026-01-29T20:31:58.910906,bcbfea3c-d492-4754-b5de-53d8b9b46642,russhil,0de013cc-7bd1-5d7a-a311-ef6876a24445,Tujhme Nahi Hai - Bharg.mp3,play,0,,
2026-01-29T20:32:05.520971,bcbfea3c-d492-4754-b5de-53d8b9b46642,russhil,254431e3-7866-5014-b21d-8e26e5082f15,"Mil Le - 3bhk, Nuke, Quest.mp3",play,0,,
2026-01-29T20:32:07.594606,bcbfea3c-d492-4754-b5de-53d8b9b46642,russhil,acad2806-8ddf-58da-aa11-75042d2f1502,"Step Out - Raf Saperra, Ikky.mp3",play,0,,
2026-01-29T20:32:43.864098,bcbfea3c-d492-4754-b5de-53d8b9b46642,russhil,8308db9a-05f2-526c-a45d-ebcdaf0ff80d,"Baby Tujhe Paap Lagega (From _Zara Hatke Zara Bachke_) - Sachin-Jigar, Himesh Reshammiya, Amitabh Bhattacharya.mp3",play,0,,
2026-01-29T20:32:44.547586,bcbfea3c-d492-4754-b5de-53d8b9b46642,russhil,79d3cb1a-13a9-5f8d-9276-84e1e5d4a73b,"Welcome To My Island - George Daniel & Charli XCX Remix - Caroline Polachek, Charli xcx, George Daniel.mp3",play,0,,
2026-01-29T20:33:44.573006,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",play,0,,
2026-01-29T20:33:46.319818,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,1.144565,,
2026-01-29T20:33:46.532736,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,bfd9c5f0-ac81-5e84-b1d1-0c286e43948c,Velocity - Nanku.mp3,play,0,,
2026-01-29T20:33:48.822287,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,3.068958,,
2026-01-29T20:33:49.034124,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,3289560e-89f2-5c0a-84e3-272797d6c39b,"PSA - Yashraj, Talal Qureshi.mp3",play,0,,
2026-01-29T20:33:58.089174,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,12.178422,,
2026-01-29T20:33:58.311589,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,0bfa0116-8673-5deb-92ae-ea841b39e54f,"RED - Seedhe Maut, Hisab.mp3",play,0,,
2026-01-29T20:33:59.367939,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,12.46451,,
2026-01-29T20:33:59.607226,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,8503ae5b-265b-55a7-9990-dc34ea4f150c,Anyone For You (Tiger Lily) - George Ezra.mp3,play,0,,
2026-01-29T20:34:00.693176,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,13.605365,,
2026-01-29T20:34:01.753392,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,14.389036,,
2026-01-29T20:34:02.814658,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,13.89697,,
2026-01-29T20:34:03.902650,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,14.528561,,
2026-01-29T20:34:04.087397,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,a38bdbb3-4e0f-5169-ae24-729bf4660394,"Jatt De Tikane - Jassie Gill, Jatinder Shah.mp3",play,0,,
2026-01-29T20:34:05.137058,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,14.066875,,
2026-01-29T20:34:06.262734,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,14.235736,,
2026-01-29T20:34:06.488298,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,3ec03fae-8421-57b4-a2a2-06b522a26287,Bound 2 - Kanye West.mp3,play,0,,
2026-01-29T20:34:06.688878,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,62a29af7-5196-50bf-a1e3-910602056bd0,"Homecoming - Kanye West, Chris Martin.mp3",play,0,,
2026-01-29T20:34:06.927024,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,6af3a989-ccb8-5a7e-92cc-a45ab541ed48,"E - Kanye West, Chris Martin.mp3",play,0,,
2026-01-29T20:34:07.167238,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,4d7ddb55-775e-5d57-af06-99229c1ec686,Cute Munda - Sharry Mann.mp3,play,0,,
2026-01-29T20:34:07.407472,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,4a9ed893-312f-50f9-9f49-70e6a8c50b35,Bandana - Shubh.mp3,play,0,,
2026-01-29T20:34:08.688524,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,175.677871,,
2026-01-29T20:34:08.893578,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,789c048c-d367-5fd6-ab79-f85af587ea85,It Was A Good Day - Ice Cube.mp3,play,0,,
2026-01-29T20:34:09.974674,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,176.426146,,
2026-01-29T20:34:10.207575,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,3e4741ba-a716-5605-a1a1-f8b25f4ed4a5,"Few Days - Amantej Hundal, Karan Aujla.mp3",play,0,,
2026-01-29T20:34:11.248646,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,177.722969,,
2026-01-29T20:34:12.353242,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.016399,,
2026-01-29T20:34:13.459551,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,177.876603,,
2026-01-29T20:34:14.573175,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.471184,,
2026-01-29T20:34:15.767904,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.639443,,
2026-01-29T20:34:16.872838,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.168746,,
2026-01-29T20:34:17.968705,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.791017,,
2026-01-29T20:34:18.178376,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5bb4e660-2dd0-58a3-9acc-6903f46f33ba,"E - Kanye West, Jamie Foxx.mp3",play,0,,
2026-01-29T20:34:19.289085,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,178.301293,,
2026-01-29T20:34:19.519459,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,b499d058-3261-51f0-82b8-9ae1688baa18,"Gold Digger - Kanye West, Jamie Foxx.mp3",play,0,,
2026-01-29T20:34:19.818678,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,1498e573-6c5c-52a4-84d8-5dd21e235937,"Jukebox Joints (feat. Joe Fox & Kanye West) - A$AP Rocky, Joe Fox, Kanye West.mp3",play,0,,
2026-01-29T20:34:20.023467,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,0a25da88-5408-5dc5-ac3f-9d5c8770ee76,"530 - ¥$, Kanye West, Ty Dolla $ign.mp3",play,0,,
2026-01-29T20:34:20.238814,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,14dc848b-8c1b-5762-949e-5a209b0442d3,"Credit Card - Dino James, Shah Rule, Badshah.mp3",play,0,,
2026-01-29T20:34:20.487048,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,0ea4d525-2571-5bb6-ae8c-9ec930c96ee2,"Koun Dega_ - wolf.cryman, Gauntlet..mp3",play,0,,
2026-01-29T20:34:20.693166,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,09093364-fab9-5ad4-948e-c571c51a787b,"Glorious (feat. Skylar Grey) - Macklemore, Skylar Grey.mp3",play,0,,
2026-01-29T20:34:20.969000,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,f734d71d-00ca-5452-bcdb-7aa60145a841,Roses - Outkast.mp3,play,0,,
2026-01-29T20:34:28.759329,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,195.558458,,
2026-01-29T20:34:28.977637,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,dc470f99-aad3-5401-9bb2-ef9c7b227ef6,"Battua - Bhupinder Gill, Miss Neelam.mp3",play,0,,
2026-01-29T20:34:30.066827,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,195.558458,,
2026-01-29T20:34:30.283102,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,a3b385e8-e4f5-5323-b544-d70e66696a8b,"Mantoiyat (Manto) - Nawazuddin Siddiqui, Raftaar.mp3",play,0,,
2026-01-29T20:34:31.338538,b3a8580e-a925-4e55-bbba-9cbece3fe784,russhil,5e133f4c-7960-5a73-9a83-8434114e56ad,"Otis - JAY-Z, Kanye West, Otis Redding.mp3",feedback,195.558458,,
2026-01-29T20:36:04.312481,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,9dbd7f61-b7c9-5027-ba69-020062423006,Milne Hai Mujhse Aayi (From _Aashiqui 2_) - Arijit Singh.mp3,play,0,,
2026-01-29T20:36:06.887316,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,9dbd7f61-b7c9-5027-ba69-020062423006,Milne Hai Mujhse Aayi (From _Aashiqui 2_) - Arijit Singh.mp3,feedback,1.996009,,
2026-01-29T20:36:07.133902,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,86bc790c-9286-52c8-a33e-b3a9c08e4891,She's Always a Woman - Billy Joel.mp3,play,0,,
2026-01-29T20:36:10.974121,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,86bc790c-9286-52c8-a33e-b3a9c08e4891,She's Always a Woman - Billy Joel.mp3,feedback,2.557595,,
2026-01-29T20:36:11.194869,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,202b6731-8821-5544-85c9-fdc9f2f79e25,"Tainu Khabar Nahi - From _Munjya_ - Sachin-Jigar, Arijit Singh.mp3",play,0,,
2026-01-29T20:36:13.653869,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,202b6731-8821-5544-85c9-fdc9f2f79e25,"Tainu Khabar Nahi - From _Munjya_ - Sachin-Jigar, Arijit Singh.mp3",feedback,1.243921,,
2026-01-29T20:36:13.880615,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,c8f3718a-c2a8-5b2f-8ae3-03ffe86dadac,"Itni Si Baat Hain (From _Azhar_) - Arijit Singh, Antara Mitra.mp3",play,0,,
2026-01-29T20:36:16.133344,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,c8f3718a-c2a8-5b2f-8ae3-03ffe86dadac,"Itni Si Baat Hain (From _Azhar_) - Arijit Singh, Antara Mitra.mp3",feedback,1.054356,,
2026-01-29T20:36:16.390680,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,3cbf2916-aed3-5c51-bf3b-75c5d9db4bcb,"Can't Find Me - Leo Grewal, Yo Yo Honey Singh.mp3",play,0,,
2026-01-29T20:36:18.549160,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,3cbf2916-aed3-5c51-bf3b-75c5d9db4bcb,"Can't Find Me - Leo Grewal, Yo Yo Honey Singh.mp3",feedback,0.928052,,
2026-01-29T20:36:18.810755,19f48d5d-7079-48c5-aa8c-72dda70c00fd,russhil,070d9245-e295-536b-9e5a-5d8c859ea6a3,Beautiful Boy (Darling Boy) - Remastered 2010 - John Lennon.mp3,play,0,,
